code,LAU_NAME,dist_km,neighbour,band,pop,fuel,large_food,non_food,small_food,est24,emp24,emp12,est12,emp24_big,tobacconists
61491,Tourouvre au Perche,283.7226603318883,Belgium,,2955.0,1.0,2.0,3.0,5.0,5.0,28.0,21.0,5.0,13.0,2.0
61492,Trémont,297.92384662348553,Belgium,,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61493,La Trinité-des-Laitiers,275.6190715928678,Belgium,,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61494,Trun,287.01252521537435,Belgium,,1165.0,1.0,1.0,5.0,5.0,5.0,20.0,20.0,4.0,7.0,0.0
61497,Valframbert,317.28235279334353,Belgium,,1678.0,1.0,0.0,2.0,0.0,2.0,48.0,183.0,4.0,0.0,0.0
62419,Haut-Loquin,46.62328315957121,Belgium,30–50,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62421,Havrincourt,48.676853877127,Belgium,30–50,351.0,2.0,0.0,0.0,0.0,1.0,20.0,3.0,1.0,0.0,0.0
62422,Hébuterne,64.71188232601067,Belgium,50–75,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
62423,Helfaut,30.26824106207606,Belgium,30–50,1724.0,0.0,0.0,3.0,2.0,3.0,15.0,7.0,3.0,0.0,1.0
62424,Hendecourt-lès-Cagnicourt,41.924604293794815,Belgium,30–50,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62425,Hendecourt-lès-Ransart,53.25401894002987,Belgium,50–75,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62426,Héninel,44.00194091233973,Belgium,30–50,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62427,Hénin-Beaumont,26.605649678692064,Belgium,20–30,25688.0,3.0,4.0,96.0,47.0,111.0,1449.0,1104.0,114.0,138.0,11.0
62428,Hénin-sur-Cojeul,46.64205544964145,Belgium,30–50,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62429,Henneveux,54.83324450807309,Belgium,50–75,272.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0
62430,Hénu,65.53788576783879,Belgium,50–75,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62432,Herbinghen,51.21959206214313,Belgium,50–75,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62433,Héricourt,57.79875451160439,Belgium,50–75,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62434,La Herlière,60.0457066146344,Belgium,50–75,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
62435,Herlincourt,54.90500491145554,Belgium,50–75,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62436,Herlin-le-Sec,52.66454743377243,Belgium,50–75,161.0,1.0,1.0,4.0,0.0,5.0,162.0,8.0,2.0,145.0,0.0
62437,Herly,54.44732945860355,Belgium,50–75,330.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,3.0,0.0,0.0
62438,Hermaville,46.73087366016007,Belgium,30–50,529.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
62439,Hermelinghen,52.19552757264587,Belgium,50–75,407.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
62440,Hermies,49.16334615794464,Belgium,30–50,1062.0,2.0,2.0,0.0,3.0,4.0,22.0,51.0,5.0,8.0,1.0
62441,Hermin,39.33978634656992,Belgium,30–50,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62442,Hernicourt,48.847036094708976,Belgium,30–50,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62443,Hersin-Coupigny,32.940108306259724,Belgium,30–50,6082.0,1.0,2.0,8.0,7.0,11.0,113.0,103.0,16.0,77.0,1.0
62444,Hervelinghen,61.28441195345173,Belgium,50–75,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62445,Hesdigneul-lès-Béthune,29.230256399182448,Belgium,20–30,828.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0
62446,Hesdigneul-lès-Boulogne,68.82193249439663,Belgium,50–75,853.0,0.0,0.0,2.0,0.0,1.0,25.0,50.0,1.0,0.0,0.0
62447,Hesdin,64.6441243974551,Belgium,50–75,4480.0,1.0,4.0,40.0,16.0,44.0,187.0,197.0,51.0,48.0,5.0
62448,Hesdin-l'Abbé,67.61872586768847,Belgium,50–75,1891.0,0.0,0.0,4.0,2.0,4.0,38.0,31.0,2.0,0.0,1.0
62875,Wardrecques,23.749398775134956,Belgium,20–30,1328.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0,0.0,1.0
62876,Warlencourt-Eaucourt,61.00092380396116,Belgium,50–75,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62877,Warlincourt-lès-Pas,63.41674527951419,Belgium,50–75,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62878,Warlus,49.07864091465659,Belgium,30–50,377.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62879,Warluzel,59.48056459459542,Belgium,50–75,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62880,Le Wast,57.548340234759294,Belgium,50–75,203.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
62881,Beauvoir-Wavans,71.6488101539091,Belgium,50–75,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62882,Wavrans-sur-l'Aa,38.171320399330114,Belgium,30–50,1203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
62883,Wavrans-sur-Ternoise,50.36437343543268,Belgium,50–75,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62885,Westrehem,36.251417216355456,Belgium,30–50,246.0,0.0,0.0,0.0,1.0,1.0,14.0,9.0,1.0,0.0,0.0
62886,Wicquinghem,55.12319477777246,Belgium,50–75,267.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
62887,Widehem,72.83326499244802,Belgium,50–75,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62888,Wierre-au-Bois,62.65822433323435,Belgium,50–75,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
62889,Wierre-Effroy,61.31774057412653,Belgium,50–75,834.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
62890,Willeman,60.394464398650086,Belgium,50–75,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62891,Willencourt,74.04014565972389,Belgium,50–75,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62892,Willerval,36.040196737775446,Belgium,30–50,660.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
62893,Wimereux,69.92369035115175,Belgium,50–75,6256.0,1.0,1.0,33.0,20.0,39.0,117.0,75.0,22.0,9.0,3.0
62894,Wimille,68.71421041108167,Belgium,50–75,3866.0,1.0,1.0,2.0,9.0,8.0,51.0,66.0,8.0,33.0,2.0
62895,Wingles,22.704379417452593,Belgium,20–30,8720.0,2.0,4.0,13.0,17.0,27.0,204.0,106.0,17.0,97.0,1.0
62896,Wirwignes,62.11093747313406,Belgium,50–75,768.0,0.0,0.0,0.0,0.0,2.0,41.0,25.0,2.0,0.0,1.0
62897,Wismes,41.93150747886994,Belgium,30–50,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62898,Wisques,31.479132486819207,Belgium,30–50,222.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
62899,Wissant,64.07887685566692,Belgium,50–75,835.0,0.0,0.0,5.0,5.0,7.0,13.0,10.0,6.0,0.0,1.0
62900,Witternesse,29.34361172916696,Belgium,20–30,636.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
62901,Wittes,23.01831395965666,Belgium,20–30,973.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
62902,Wizernes,29.96237877500614,Belgium,20–30,3321.0,1.0,0.0,9.0,6.0,5.0,25.0,47.0,8.0,0.0,2.0
62903,Zoteux,56.79777745579252,Belgium,50–75,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62904,Zouafques,38.716335764970204,Belgium,30–50,592.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
60686,Villers-sous-Saint-Leu,152.2632273735179,Belgium,,2284.0,1.0,2.0,3.0,2.0,3.0,63.0,70.0,3.0,61.0,0.0
60687,Villers-sur-Auchy,155.61883185629443,Belgium,,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60688,Villers-sur-Bonnières,145.08034812708175,Belgium,,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60689,Villers-sur-Coudun,110.81486621409094,Belgium,,1421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60691,Villers-Vermont,148.69484893586636,Belgium,,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60692,Villers-Vicomte,123.9198278566245,Belgium,,162.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
60693,Villeselve,81.19341095006642,Belgium,75–100,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60695,Vineuil-Saint-Firmin,146.30410817463653,Belgium,,1380.0,0.0,0.0,4.0,2.0,3.0,9.0,7.0,2.0,0.0,0.0
60697,Vrocourt,147.52823349383556,Belgium,,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60698,Wacquemoulin,118.27402643897757,Belgium,,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60699,Wambez,149.88716045605193,Belgium,,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60700,Warluis,149.87199044447354,Belgium,,1218.0,0.0,0.0,4.0,1.0,3.0,10.0,10.0,3.0,0.0,1.0
60701,Wavignies,127.25028308123402,Belgium,,1341.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0
60702,Welles-Pérennes,116.61140469490563,Belgium,,233.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
60703,Aux Marais,153.58161082918693,Belgium,,921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
61001,Alençon,321.3182826093846,Belgium,,25490.0,5.0,11.0,120.0,60.0,138.0,673.0,809.0,183.0,193.0,22.0
61002,Almenêches,296.1437681180751,Belgium,,638.0,0.0,0.0,2.0,4.0,4.0,6.0,2.0,2.0,0.0,1.0
61005,Appenai-sous-Bellême,309.9396950134562,Belgium,,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61006,Argentan,299.8208229302297,Belgium,,13527.0,4.0,6.0,77.0,33.0,81.0,787.0,788.0,100.0,411.0,11.0
61007,Athis-Val de Rouvre,316.2725011309552,Belgium,,4201.0,2.0,1.0,5.0,9.0,10.0,32.0,34.0,11.0,7.0,2.0
61008,Aube,274.1943486221698,Belgium,,1254.0,0.0,0.0,1.0,2.0,4.0,14.0,16.0,4.0,0.0,1.0
61010,Aubry-le-Panthou,277.5603845178754,Belgium,,133.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61011,Aubusson,322.07908183181166,Belgium,,391.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61012,Auguaise,277.25151816822,Belgium,,196.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0
61013,Aunay-les-Bois,302.13301701199106,Belgium,,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61498,Vaunoise,312.47531947319504,Belgium,,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61499,Les Ventes-de-Bourse,306.87598029622717,Belgium,,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
61500,La Ventrouze,279.9137556719362,Belgium,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61501,Verrières,298.1794335005077,Belgium,,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61502,Vidai,306.3769616283311,Belgium,,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61503,Vieux-Pont,313.137546325865,Belgium,,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
61505,Villedieu-lès-Bailleul,292.3050050952319,Belgium,,203.0,0.0,0.0,1.0,0.0,1.0,6.0,5.0,1.0,0.0,1.0
61507,Villiers-sous-Mortagne,290.61273562667793,Belgium,,235.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
61508,Vimoutiers,273.2024151239615,Belgium,,2978.0,2.0,2.0,15.0,11.0,17.0,92.0,104.0,22.0,41.0,2.0
61510,Vitrai-sous-Laigle,268.91266171416856,Belgium,,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61512,Les Yveteaux,313.9263994920065,Belgium,,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62001,Ablain-Saint-Nazaire,35.83374336679269,Belgium,30–50,1994.0,0.0,0.0,0.0,2.0,1.0,5.0,6.0,2.0,0.0,1.0
62002,Ablainzevelle,57.086107677623296,Belgium,50–75,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62003,Acheville,32.90190440470533,Belgium,30–50,576.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
62004,Achicourt,46.98452828864478,Belgium,30–50,7873.0,1.0,2.0,15.0,12.0,13.0,99.0,117.0,17.0,54.0,1.0
62005,Achiet-le-Grand,56.942599603455754,Belgium,50–75,974.0,0.0,0.0,0.0,2.0,3.0,13.0,9.0,4.0,0.0,1.0
62006,Achiet-le-Petit,58.47111497684027,Belgium,50–75,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62007,Acq,42.247029493423554,Belgium,30–50,783.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
62008,Acquin-Westbécourt,39.54454225460943,Belgium,30–50,802.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
62009,Adinfer,55.503102829925105,Belgium,50–75,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62010,Affringues,41.060172062813535,Belgium,30–50,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62011,Agnez-lès-Duisans,46.399496057558956,Belgium,30–50,621.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
62012,Agnières,43.24525370420522,Belgium,30–50,255.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
62013,Agny,48.38790898309494,Belgium,30–50,1871.0,0.0,0.0,1.0,4.0,2.0,6.0,10.0,2.0,0.0,1.0
62014,Aire-sur-la-Lys,25.108520345972188,Belgium,20–30,9598.0,2.0,4.0,72.0,21.0,71.0,629.0,435.0,67.0,316.0,8.0
62015,Airon-Notre-Dame,79.57117436918013,Belgium,75–100,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62016,Airon-Saint-Vaast,80.8138262825347,Belgium,75–100,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62449,Hesmond,62.75428904157031,Belgium,50–75,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62450,Hestrus,44.28791944682944,Belgium,30–50,215.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62451,Heuchin,44.733836574657246,Belgium,30–50,482.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,1.0,0.0,1.0
62452,Heuringhem,27.848225032899254,Belgium,20–30,1389.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
62453,Hézecques,44.04239542344482,Belgium,30–50,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62454,Hinges,19.922307649614087,Belgium,10–20,2485.0,0.0,0.0,2.0,5.0,8.0,26.0,11.0,3.0,0.0,1.0
62455,Hocquinghen,47.98111025382063,Belgium,30–50,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62456,Houchin,29.898198616891953,Belgium,20–30,738.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
62457,Houdain,35.2342494386534,Belgium,30–50,6945.0,1.0,3.0,5.0,4.0,11.0,98.0,74.0,15.0,54.0,2.0
62458,Houlle,32.461327163868745,Belgium,30–50,1116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
62459,Houvin-Houvigneul,56.30412837890052,Belgium,50–75,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62460,Hubersent,67.36175477626291,Belgium,50–75,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62461,Huby-Saint-Leu,63.12217854445463,Belgium,50–75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
62462,Huclier,44.51883937279548,Belgium,30–50,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62463,Hucqueliers,57.49921462852099,Belgium,50–75,494.0,1.0,2.0,2.0,1.0,3.0,28.0,21.0,4.0,19.0,1.0
62464,Hulluch,23.968200099321642,Belgium,20–30,3371.0,0.0,1.0,3.0,4.0,4.0,21.0,38.0,6.0,11.0,2.0
62465,Humbercamps,60.8152961789079,Belgium,50–75,219.0,0.0,0.0,0.0,1.0,2.0,22.0,11.0,1.0,0.0,0.0
62466,Humbert,61.72660333379654,Belgium,50–75,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62467,Humerœuille,54.01228250643302,Belgium,50–75,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62468,Humières,56.0681128580657,Belgium,50–75,218.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
62469,Inchy-en-Artois,42.45017781370801,Belgium,30–50,575.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
62470,Incourt,58.575575801979525,Belgium,50–75,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62471,Bellinghem,32.81672939142917,Belgium,30–50,1062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62472,Inxent,67.15670771415189,Belgium,50–75,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62473,Isbergues,25.31130253420541,Belgium,20–30,8650.0,1.0,1.0,11.0,11.0,16.0,91.0,135.0,25.0,29.0,3.0
62474,Isques,69.01456881315366,Belgium,50–75,1122.0,0.0,1.0,5.0,1.0,3.0,39.0,47.0,6.0,20.0,0.0
62475,Ivergny,61.63635454370796,Belgium,50–75,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62476,Izel-lès-Équerchin,30.532135848823003,Belgium,30–50,1040.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
62905,Zudausques,32.30315165957024,Belgium,30–50,1084.0,0.0,0.0,2.0,1.0,1.0,1.0,7.0,1.0,0.0,0.0
62906,Zutkerque,38.39662622544497,Belgium,30–50,1820.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0
62907,Libercourt,20.731316904985164,Belgium,20–30,7973.0,1.0,2.0,9.0,8.0,23.0,266.0,215.0,25.0,21.0,2.0
62908,La Capelle-lès-Boulogne,63.59826451806942,Belgium,50–75,1551.0,1.0,0.0,2.0,4.0,3.0,15.0,19.0,5.0,0.0,0.0
62909,Ytres,54.71277414339161,Belgium,50–75,425.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
63001,Aigueperse,213.8486028655395,Switzerland,,2665.0,1.0,1.0,7.0,5.0,9.0,51.0,65.0,10.0,31.0,2.0
63002,Aix-la-Fayette,200.79800322294628,Switzerland,,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63003,Ambert,181.71880334419617,Switzerland,,6517.0,2.0,3.0,47.0,29.0,52.0,192.0,251.0,60.0,13.0,5.0
63004,Les Ancizes-Comps,245.9879436580296,Switzerland,,1682.0,0.0,1.0,3.0,3.0,6.0,33.0,24.0,5.0,15.0,1.0
63005,Antoingt,226.813089017485,Switzerland,,413.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
63006,Anzat-le-Luguet,246.62824951716829,Switzerland,,167.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
61014,Aunou-le-Faucon,297.494201604422,Belgium,,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61015,Aunou-sur-Orne,299.0044866900395,Belgium,,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61017,Les Authieux-du-Puits,286.0922594753823,Belgium,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61018,Avernes-Saint-Gourgon,267.2033202498122,Belgium,,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61020,Avoine,308.2704496664405,Belgium,,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61021,Avrilly,344.8692259876591,Belgium,,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61023,Bailleul,293.0238940989793,Belgium,,609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
61024,Banvou,331.0770702963229,Belgium,,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61026,Barville,306.4482906379875,Belgium,,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61028,Bazoches-au-Houlme,303.36360949428035,Belgium,,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
61029,Bazoches-sur-Hoëne,294.087602440724,Belgium,,827.0,0.0,0.0,1.0,5.0,1.0,2.0,3.0,2.0,0.0,0.0
61030,La Bazoque,323.69681966137307,Belgium,,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61032,Beaufai,273.3416212085171,Belgium,,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61034,Beaulieu,270.86263704095745,Belgium,,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61035,Beauvain,322.66601522342984,Belgium,,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61036,Belfonds,304.1828849806792,Belgium,,212.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61037,Bellavilliers,305.65106317069376,Belgium,,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61038,Bellême,307.08924333798575,Belgium,,1457.0,0.0,1.0,27.0,8.0,14.0,44.0,37.0,15.0,8.0,3.0
61039,La Bellière,309.3593731063106,Belgium,,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61040,Bellou-en-Houlme,322.7062849310301,Belgium,,1024.0,0.0,0.0,2.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0
61041,Bellou-le-Trichard,317.90600752433664,Belgium,,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61043,Berd'huis,302.8981693749359,Belgium,,1097.0,0.0,0.0,1.0,3.0,2.0,17.0,16.0,2.0,0.0,1.0
61044,Berjou,312.408534178921,Belgium,,417.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
61046,Bizou,288.84924785315695,Belgium,,142.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
61048,Boëcé,298.15018825230663,Belgium,,125.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61049,Boissei-la-Lande,300.0811272147919,Belgium,,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62017,Aix-en-Ergny,51.62803919203026,Belgium,50–75,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62018,Aix-en-Issart,66.24347030925291,Belgium,50–75,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62019,Aix-Noulette,32.90671791412477,Belgium,30–50,3902.0,1.0,1.0,9.0,4.0,9.0,40.0,34.0,5.0,21.0,2.0
62020,Alembon,51.80497380268076,Belgium,50–75,624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62021,Alette,64.47078660938888,Belgium,50–75,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62022,Alincthun,57.79815254036692,Belgium,50–75,291.0,1.0,1.0,0.0,2.0,1.0,18.0,23.0,1.0,18.0,0.0
62023,Allouagne,29.386987502427775,Belgium,20–30,2823.0,0.0,1.0,2.0,1.0,2.0,10.0,18.0,5.0,7.0,1.0
62024,Alquines,44.22942543103944,Belgium,30–50,973.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0
62025,Ambleteuse,69.11858907904616,Belgium,50–75,2033.0,1.0,1.0,1.0,2.0,2.0,20.0,17.0,3.0,13.0,1.0
62026,Ambricourt,50.59239747888013,Belgium,50–75,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62027,Ambrines,51.679031241309765,Belgium,50–75,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62028,Ames,33.98973934801051,Belgium,30–50,676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62029,Amettes,35.56732169105646,Belgium,30–50,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62030,Amplier,70.93641636803359,Belgium,50–75,297.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62031,Andres,47.74090456554421,Belgium,30–50,1523.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
62032,Angres,33.13927590369696,Belgium,30–50,4641.0,2.0,2.0,5.0,4.0,8.0,123.0,71.0,6.0,101.0,2.0
